days,dt,cur_time_in_gmt,cpu_utilization_pctg,hour
6/2/2017 3:00,6/1/2017,6/2/2017 3:00,45,3
6/2/2017 4:00,6/1/2017,6/2/2017 4:00,38.889,4
6/2/2017 5:00,6/2/2017,6/2/2017 5:00,38.889,5
6/2/2017 6:00,6/2/2017,6/2/2017 6:00,39.167,6
6/2/2017 7:00,6/2/2017,6/2/2017 7:00,42.778,7
6/2/2017 8:00,6/2/2017,6/2/2017 8:00,44.167,8
6/2/2017 9:00,6/2/2017,6/2/2017 9:00,38.333,9
6/2/2017 10:00,6/2/2017,6/2/2017 10:00,57.618,10
6/2/2017 11:00,6/2/2017,6/2/2017 11:00,51.111,11
6/2/2017 12:00,6/2/2017,6/2/2017 12:00,70.833,12
6/2/2017 13:00,6/2/2017,6/2/2017 13:00,72.778,13
6/2/2017 14:00,6/2/2017,6/2/2017 14:00,84.167,14
6/2/2017 15:00,6/2/2017,6/2/2017 15:00,69.722,15
6/2/2017 16:00,6/2/2017,6/2/2017 16:00,72.778,16
6/2/2017 17:00,6/2/2017,6/2/2017 17:00,64.722,17
6/2/2017 18:00,6/2/2017,6/2/2017 18:00,60.278,18
6/2/2017 19:00,6/2/2017,6/2/2017 19:00,53.056,19
6/2/2017 20:00,6/2/2017,6/2/2017 20:00,45.833,20
6/2/2017 21:00,6/2/2017,6/2/2017 21:00,56.667,21
6/2/2017 22:00,6/2/2017,6/2/2017 22:00,73.889,22
6/2/2017 23:00,6/2/2017,6/2/2017 23:00,55.556,23
6/3/2017 0:00,6/2/2017,6/3/2017 0:00,74.167,0
6/3/2017 1:00,6/2/2017,6/3/2017 1:00,71.944,1
6/3/2017 2:00,6/2/2017,6/3/2017 2:00,60.833,2
6/3/2017 3:00,6/2/2017,6/3/2017 3:00,66.389,3
6/3/2017 4:00,6/2/2017,6/3/2017 4:00,50,4
6/3/2017 5:00,6/2/2017,6/3/2017 4:00,50,5
6/3/2017 6:00,6/2/2017,6/3/2017 4:00,50,6
6/3/2017 7:00,6/2/2017,6/3/2017 4:00,50,7
6/3/2017 8:00,6/2/2017,6/3/2017 4:00,50,8
6/3/2017 9:00,6/2/2017,6/3/2017 4:00,50,9
6/3/2017 10:00,6/2/2017,6/3/2017 4:00,50,10
6/3/2017 11:00,6/2/2017,6/3/2017 4:00,50,11
6/3/2017 12:00,6/2/2017,6/3/2017 4:00,50,12
6/3/2017 13:00,6/2/2017,6/3/2017 4:00,50,13
6/3/2017 14:00,6/2/2017,6/3/2017 4:00,50,14
6/3/2017 15:00,6/2/2017,6/3/2017 4:00,50,15
6/3/2017 16:00,6/2/2017,6/3/2017 4:00,50,16
6/3/2017 17:00,6/2/2017,6/3/2017 4:00,50,17
6/3/2017 18:00,6/2/2017,6/3/2017 4:00,50,18
6/3/2017 19:00,6/2/2017,6/3/2017 4:00,50,19
6/3/2017 20:00,6/2/2017,6/3/2017 4:00,50,20
6/3/2017 21:00,6/2/2017,6/3/2017 4:00,50,21
6/3/2017 22:00,6/2/2017,6/3/2017 4:00,50,22
6/3/2017 23:00,6/2/2017,6/3/2017 4:00,50,23
6/4/2017 0:00,6/2/2017,6/3/2017 4:00,50,0
6/4/2017 1:00,6/2/2017,6/3/2017 4:00,50,1
6/4/2017 2:00,6/2/2017,6/3/2017 4:00,50,2
6/4/2017 3:00,6/2/2017,6/3/2017 4:00,50,3
6/4/2017 4:00,6/2/2017,6/3/2017 4:00,50,4
6/4/2017 5:00,6/4/2017,6/4/2017 5:00,50,5
6/4/2017 6:00,6/4/2017,6/4/2017 6:00,33.333,6
6/4/2017 7:00,6/4/2017,6/4/2017 7:00,21.667,7
6/4/2017 8:00,6/4/2017,6/4/2017 8:00,21.667,8
6/4/2017 9:00,6/4/2017,6/4/2017 9:00,21.389,9
6/4/2017 10:00,6/4/2017,6/4/2017 10:00,21.667,10
6/4/2017 11:00,6/4/2017,6/4/2017 11:00,21.944,11
6/4/2017 12:00,6/4/2017,6/4/2017 12:00,20,12
6/4/2017 13:00,6/4/2017,6/4/2017 13:00,21.944,13
6/4/2017 14:00,6/4/2017,6/4/2017 14:00,21.389,14
6/4/2017 15:00,6/4/2017,6/4/2017 15:00,23.611,15
6/4/2017 16:00,6/4/2017,6/4/2017 16:00,26.111,16
6/4/2017 17:00,6/4/2017,6/4/2017 17:00,24.444,17
6/4/2017 18:00,6/4/2017,6/4/2017 18:00,23.611,18
6/4/2017 19:00,6/4/2017,6/4/2017 19:00,17.778,19
6/4/2017 20:00,6/4/2017,6/4/2017 20:00,17.5,20
6/4/2017 21:00,6/4/2017,6/4/2017 21:00,17.778,21
6/4/2017 22:00,6/4/2017,6/4/2017 22:00,16.667,22
6/4/2017 23:00,6/4/2017,6/4/2017 23:00,19.391,23
6/5/2017 0:00,6/4/2017,6/5/2017 0:00,31.111,0
6/5/2017 1:00,6/4/2017,6/5/2017 1:00,24.167,1
6/5/2017 2:00,6/4/2017,6/5/2017 2:00,17.5,2
6/5/2017 3:00,6/4/2017,6/5/2017 3:00,20.833,3
6/5/2017 4:00,6/4/2017,6/5/2017 4:00,20,4
6/5/2017 5:00,6/5/2017,6/5/2017 5:00,20,5
6/5/2017 6:00,6/5/2017,6/5/2017 6:00,27.222,6
6/5/2017 7:00,6/5/2017,6/5/2017 7:00,24.722,7
6/5/2017 8:00,6/5/2017,6/5/2017 8:00,30,8
6/5/2017 9:00,6/5/2017,6/5/2017 9:00,42.778,9
6/5/2017 10:00,6/5/2017,6/5/2017 10:00,57.5,10
6/5/2017 11:00,6/5/2017,6/5/2017 11:00,48.611,11
6/5/2017 12:00,6/5/2017,6/5/2017 12:00,69.444,12
6/5/2017 13:00,6/5/2017,6/5/2017 13:00,69.722,13
6/5/2017 14:00,6/5/2017,6/5/2017 14:00,81.389,14
6/5/2017 15:00,6/5/2017,6/5/2017 15:00,66.944,15
6/5/2017 16:00,6/5/2017,6/5/2017 16:00,69.167,16
6/5/2017 17:00,6/5/2017,6/5/2017 17:00,63.333,17
6/5/2017 18:00,6/5/2017,6/5/2017 18:00,56.389,18
6/5/2017 19:00,6/5/2017,6/5/2017 19:00,50.556,19
6/5/2017 20:00,6/5/2017,6/5/2017 20:00,46.389,20
6/5/2017 21:00,6/5/2017,6/5/2017 21:00,54.444,21
6/5/2017 22:00,6/5/2017,6/5/2017 22:00,47.222,22
6/5/2017 23:00,6/5/2017,6/5/2017 23:00,38.611,23
6/6/2017 0:00,6/5/2017,6/6/2017 0:00,44.167,0
6/6/2017 1:00,6/5/2017,6/6/2017 1:00,47.778,1
6/6/2017 2:00,6/5/2017,6/6/2017 2:00,51.944,2
6/6/2017 3:00,6/5/2017,6/6/2017 3:00,56.389,3
6/6/2017 4:00,6/5/2017,6/6/2017 4:00,42.5,4
6/6/2017 5:00,6/6/2017,6/6/2017 5:00,42.5,5
6/6/2017 6:00,6/6/2017,6/6/2017 6:00,36.842,6
6/6/2017 7:00,6/6/2017,6/6/2017 7:00,31.389,7
6/6/2017 8:00,6/6/2017,6/6/2017 8:00,31.111,8
6/6/2017 9:00,6/6/2017,6/6/2017 9:00,44.444,9
6/6/2017 10:00,6/6/2017,6/6/2017 10:00,62.5,10
6/6/2017 11:00,6/6/2017,6/6/2017 11:00,49.167,11
6/6/2017 12:00,6/6/2017,6/6/2017 12:00,68.056,12
6/6/2017 13:00,6/6/2017,6/6/2017 13:00,71.667,13
6/6/2017 14:00,6/6/2017,6/6/2017 14:00,84.722,14
6/6/2017 15:00,6/6/2017,6/6/2017 15:00,70.833,15
6/6/2017 16:00,6/6/2017,6/6/2017 16:00,72.222,16
6/6/2017 17:00,6/6/2017,6/6/2017 17:00,64.444,17
6/6/2017 18:00,6/6/2017,6/6/2017 18:00,56.667,18
6/6/2017 19:00,6/6/2017,6/6/2017 19:00,51.667,19
6/6/2017 20:00,6/6/2017,6/6/2017 20:00,48.333,20
6/6/2017 21:00,6/6/2017,6/6/2017 21:00,52.5,21
6/6/2017 22:00,6/6/2017,6/6/2017 22:00,47.778,22
6/6/2017 23:00,6/6/2017,6/6/2017 23:00,36.944,23
6/7/2017 0:00,6/6/2017,6/7/2017 0:00,45,0
6/7/2017 1:00,6/6/2017,6/7/2017 1:00,50.833,1
6/7/2017 2:00,6/6/2017,6/7/2017 2:00,65.278,2
6/7/2017 3:00,6/6/2017,6/7/2017 3:00,53.889,3
6/7/2017 4:00,6/6/2017,6/7/2017 4:00,33.889,4
6/7/2017 5:00,6/7/2017,6/7/2017 5:00,33.889,5
6/7/2017 6:00,6/7/2017,6/7/2017 6:00,28.611,6
6/7/2017 7:00,6/7/2017,6/7/2017 7:00,30.278,7
6/7/2017 8:00,6/7/2017,6/7/2017 8:00,32.222,8
6/7/2017 9:00,6/7/2017,6/7/2017 9:00,55.278,9
6/7/2017 10:00,6/7/2017,6/7/2017 10:00,58.333,10
6/7/2017 11:00,6/7/2017,6/7/2017 11:00,49.444,11
6/7/2017 12:00,6/7/2017,6/7/2017 12:00,70.36,12
6/7/2017 13:00,6/7/2017,6/7/2017 13:00,74.722,13
6/7/2017 14:00,6/7/2017,6/7/2017 14:00,83.333,14
6/7/2017 15:00,6/7/2017,6/7/2017 15:00,71.389,15
6/7/2017 16:00,6/7/2017,6/7/2017 16:00,74.444,16
6/7/2017 17:00,6/7/2017,6/7/2017 17:00,68.056,17
6/7/2017 18:00,6/7/2017,6/7/2017 18:00,60.556,18
6/7/2017 19:00,6/7/2017,6/7/2017 19:00,58.333,19
6/7/2017 20:00,6/7/2017,6/7/2017 20:00,52.222,20
6/7/2017 21:00,6/7/2017,6/7/2017 21:00,55.556,21
6/7/2017 22:00,6/7/2017,6/7/2017 22:00,44.722,22
6/7/2017 23:00,6/7/2017,6/7/2017 23:00,37.778,23
6/8/2017 0:00,6/7/2017,6/8/2017 0:00,38.889,0
6/8/2017 1:00,6/7/2017,6/8/2017 1:00,39.167,1
6/8/2017 2:00,6/7/2017,6/8/2017 2:00,41.667,2
6/8/2017 3:00,6/7/2017,6/8/2017 3:00,49.444,3
6/8/2017 4:00,6/7/2017,6/8/2017 4:00,52.5,4
6/8/2017 5:00,6/8/2017,6/8/2017 5:00,52.5,5
6/8/2017 6:00,6/8/2017,6/8/2017 6:00,36.944,6
6/8/2017 7:00,6/8/2017,6/8/2017 7:00,38.333,7
6/8/2017 8:00,6/8/2017,6/8/2017 8:00,31.111,8
6/8/2017 9:00,6/8/2017,6/8/2017 9:00,46.111,9
6/8/2017 10:00,6/8/2017,6/8/2017 10:00,56.667,10
6/8/2017 11:00,6/8/2017,6/8/2017 11:00,50,11
6/8/2017 12:00,6/8/2017,6/8/2017 12:00,69.167,12
6/8/2017 13:00,6/8/2017,6/8/2017 13:00,71.944,13
6/8/2017 14:00,6/8/2017,6/8/2017 14:00,85,14
6/8/2017 15:00,6/8/2017,6/8/2017 15:00,70.833,15
6/8/2017 16:00,6/8/2017,6/8/2017 16:00,78.889,16
6/8/2017 17:00,6/8/2017,6/8/2017 17:00,68.333,17
6/8/2017 18:00,6/8/2017,6/8/2017 18:00,60.556,18
6/8/2017 19:00,6/8/2017,6/8/2017 19:00,54.294,19
6/8/2017 20:00,6/8/2017,6/8/2017 20:00,49.722,20
6/8/2017 21:00,6/8/2017,6/8/2017 21:00,55.278,21
6/8/2017 22:00,6/8/2017,6/8/2017 22:00,51.389,22
6/8/2017 23:00,6/8/2017,6/8/2017 23:00,42.5,23
6/9/2017 0:00,6/8/2017,6/9/2017 0:00,44.167,0
6/9/2017 1:00,6/8/2017,6/9/2017 1:00,46.944,1
6/9/2017 2:00,6/8/2017,6/9/2017 2:00,55,2
6/9/2017 3:00,6/8/2017,6/9/2017 3:00,61.667,3
6/9/2017 4:00,6/8/2017,6/9/2017 4:00,50.278,4
6/9/2017 5:00,6/9/2017,6/9/2017 5:00,50.278,5
6/9/2017 6:00,6/9/2017,6/9/2017 6:00,41.944,6
6/9/2017 7:00,6/9/2017,6/9/2017 7:00,29.167,7
6/9/2017 8:00,6/9/2017,6/9/2017 8:00,35.556,8
6/9/2017 9:00,6/9/2017,6/9/2017 9:00,46.667,9
6/9/2017 10:00,6/9/2017,6/9/2017 10:00,59.444,10
6/9/2017 11:00,6/9/2017,6/9/2017 11:00,51.111,11
6/9/2017 12:00,6/9/2017,6/9/2017 12:00,68.611,12
6/9/2017 13:00,6/9/2017,6/9/2017 13:00,71.667,13
6/9/2017 14:00,6/9/2017,6/9/2017 14:00,83.889,14
6/9/2017 15:00,6/9/2017,6/9/2017 15:00,70,15
6/9/2017 16:00,6/9/2017,6/9/2017 16:00,70,16
6/9/2017 17:00,6/9/2017,6/9/2017 17:00,66.111,17
6/9/2017 18:00,6/9/2017,6/9/2017 18:00,60.556,18
6/9/2017 19:00,6/9/2017,6/9/2017 19:00,55.278,19
6/9/2017 20:00,6/9/2017,6/9/2017 20:00,49.444,20
6/9/2017 21:00,6/9/2017,6/9/2017 21:00,60.278,21
6/9/2017 22:00,6/9/2017,6/9/2017 22:00,79.722,22
6/9/2017 23:00,6/9/2017,6/9/2017 23:00,60,23
6/10/2017 0:00,6/9/2017,6/10/2017 0:00,73.889,0
6/10/2017 1:00,6/9/2017,6/10/2017 1:00,73.684,1
6/10/2017 2:00,6/9/2017,6/10/2017 2:00,70.278,2
6/10/2017 3:00,6/9/2017,6/10/2017 3:00,72.5,3
6/10/2017 4:00,6/9/2017,6/10/2017 4:00,58.333,4
6/10/2017 5:00,6/9/2017,6/10/2017 4:00,58.333,5
6/10/2017 6:00,6/9/2017,6/10/2017 4:00,58.333,6
6/10/2017 7:00,6/9/2017,6/10/2017 4:00,58.333,7
6/10/2017 8:00,6/9/2017,6/10/2017 4:00,58.333,8
6/10/2017 9:00,6/9/2017,6/10/2017 4:00,58.333,9
6/10/2017 10:00,6/9/2017,6/10/2017 4:00,58.333,10
6/10/2017 11:00,6/9/2017,6/10/2017 4:00,58.333,11
6/10/2017 12:00,6/9/2017,6/10/2017 4:00,58.333,12
6/10/2017 13:00,6/9/2017,6/10/2017 4:00,58.333,13
6/10/2017 14:00,6/9/2017,6/10/2017 4:00,58.333,14
6/10/2017 15:00,6/9/2017,6/10/2017 4:00,58.333,15
6/10/2017 16:00,6/9/2017,6/10/2017 4:00,58.333,16
6/10/2017 17:00,6/9/2017,6/10/2017 4:00,58.333,17
6/10/2017 18:00,6/9/2017,6/10/2017 4:00,58.333,18
6/10/2017 19:00,6/9/2017,6/10/2017 4:00,58.333,19
6/10/2017 20:00,6/9/2017,6/10/2017 4:00,58.333,20
6/10/2017 21:00,6/9/2017,6/10/2017 4:00,58.333,21
6/10/2017 22:00,6/9/2017,6/10/2017 4:00,58.333,22
6/10/2017 23:00,6/9/2017,6/10/2017 4:00,58.333,23
6/11/2017 0:00,6/9/2017,6/10/2017 4:00,58.333,0
6/11/2017 1:00,6/9/2017,6/10/2017 4:00,58.333,1
6/11/2017 2:00,6/9/2017,6/10/2017 4:00,58.333,2
6/11/2017 3:00,6/9/2017,6/10/2017 4:00,58.333,3
6/11/2017 4:00,6/9/2017,6/10/2017 4:00,58.333,4
6/11/2017 5:00,6/11/2017,6/11/2017 5:00,58.333,5
6/11/2017 6:00,6/11/2017,6/11/2017 6:00,36.111,6
6/11/2017 7:00,6/11/2017,6/11/2017 7:00,27.222,7
6/11/2017 8:00,6/11/2017,6/11/2017 8:00,24.1,8
6/11/2017 9:00,6/11/2017,6/11/2017 9:00,25.278,9
6/11/2017 10:00,6/11/2017,6/11/2017 10:00,23.889,10
6/11/2017 11:00,6/11/2017,6/11/2017 11:00,24.444,11
6/11/2017 12:00,6/11/2017,6/11/2017 12:00,23.889,12
6/11/2017 13:00,6/11/2017,6/11/2017 13:00,24.444,13
6/11/2017 14:00,6/11/2017,6/11/2017 14:00,23.056,14
6/11/2017 15:00,6/11/2017,6/11/2017 15:00,23.889,15
6/11/2017 16:00,6/11/2017,6/11/2017 16:00,23.333,16
6/11/2017 17:00,6/11/2017,6/11/2017 17:00,25.556,17
6/11/2017 18:00,6/11/2017,6/11/2017 18:00,23.611,18
6/11/2017 19:00,6/11/2017,6/11/2017 19:00,17.222,19
6/11/2017 20:00,6/11/2017,6/11/2017 20:00,15.556,20
6/11/2017 21:00,6/11/2017,6/11/2017 21:00,19.167,21
6/11/2017 22:00,6/11/2017,6/11/2017 22:00,18.056,22
6/11/2017 23:00,6/11/2017,6/11/2017 23:00,18.889,23
6/12/2017 0:00,6/11/2017,6/12/2017 0:00,32.778,0
6/12/2017 1:00,6/11/2017,6/12/2017 1:00,22.778,1
6/12/2017 2:00,6/11/2017,6/12/2017 2:00,19.722,2
6/12/2017 3:00,6/11/2017,6/12/2017 3:00,22.5,3
6/12/2017 4:00,6/11/2017,6/12/2017 4:00,21.944,4
6/12/2017 5:00,6/12/2017,6/12/2017 5:00,21.944,5
6/12/2017 6:00,6/12/2017,6/12/2017 6:00,29.722,6
6/12/2017 7:00,6/12/2017,6/12/2017 7:00,26.389,7
6/12/2017 8:00,6/12/2017,6/12/2017 8:00,33.611,8
6/12/2017 9:00,6/12/2017,6/12/2017 9:00,49.167,9
6/12/2017 10:00,6/12/2017,6/12/2017 10:00,55.833,10
6/12/2017 11:00,6/12/2017,6/12/2017 11:00,48.056,11
6/12/2017 12:00,6/12/2017,6/12/2017 12:00,67.5,12
6/12/2017 13:00,6/12/2017,6/12/2017 13:00,71.745,13
6/12/2017 14:00,6/12/2017,6/12/2017 14:00,86.667,14
6/12/2017 15:00,6/12/2017,6/12/2017 15:00,68.611,15
6/12/2017 16:00,6/12/2017,6/12/2017 16:00,76.944,16
6/12/2017 17:00,6/12/2017,6/12/2017 17:00,74.722,17
6/12/2017 18:00,6/12/2017,6/12/2017 18:00,71.667,18
6/12/2017 19:00,6/12/2017,6/12/2017 19:00,62.222,19
6/12/2017 20:00,6/12/2017,6/12/2017 20:00,56.111,20
6/12/2017 21:00,6/12/2017,6/12/2017 21:00,60,21
6/12/2017 22:00,6/12/2017,6/12/2017 22:00,57.778,22
6/12/2017 23:00,6/12/2017,6/12/2017 23:00,39.444,23
6/13/2017 0:00,6/12/2017,6/13/2017 0:00,48.056,0
6/13/2017 1:00,6/12/2017,6/13/2017 1:00,45.556,1
6/13/2017 2:00,6/12/2017,6/13/2017 2:00,59.444,2
6/13/2017 3:00,6/12/2017,6/13/2017 3:00,58.611,3
6/13/2017 4:00,6/12/2017,6/13/2017 4:00,44.444,4
6/13/2017 5:00,6/13/2017,6/13/2017 5:00,44.444,5
6/13/2017 6:00,6/13/2017,6/13/2017 6:00,30,6
6/13/2017 7:00,6/13/2017,6/13/2017 7:00,30.278,7
6/13/2017 8:00,6/13/2017,6/13/2017 8:00,32.5,8
6/13/2017 9:00,6/13/2017,6/13/2017 9:00,51.389,9
6/13/2017 10:00,6/13/2017,6/13/2017 10:00,59.167,10
6/13/2017 11:00,6/13/2017,6/13/2017 11:00,49.722,11
6/13/2017 12:00,6/13/2017,6/13/2017 12:00,71.944,12
6/13/2017 13:00,6/13/2017,6/13/2017 13:00,74.722,13
6/13/2017 14:00,6/13/2017,6/13/2017 14:00,86.667,14
6/13/2017 15:00,6/13/2017,6/13/2017 15:00,74.722,15
6/13/2017 16:00,6/13/2017,6/13/2017 16:00,76.111,16
6/13/2017 17:00,6/13/2017,6/13/2017 17:00,69.444,17
6/13/2017 18:00,6/13/2017,6/13/2017 18:00,64.167,18
6/13/2017 19:00,6/13/2017,6/13/2017 19:00,61.111,19
6/13/2017 20:00,6/13/2017,6/13/2017 20:00,54.294,20
6/13/2017 21:00,6/13/2017,6/13/2017 21:00,58.056,21
6/13/2017 22:00,6/13/2017,6/13/2017 22:00,51.667,22
6/13/2017 23:00,6/13/2017,6/13/2017 23:00,42.778,23
6/14/2017 0:00,6/13/2017,6/14/2017 0:00,47.5,0
6/14/2017 1:00,6/13/2017,6/14/2017 1:00,49.722,1
6/14/2017 2:00,6/13/2017,6/14/2017 2:00,53.611,2
6/14/2017 3:00,6/13/2017,6/14/2017 3:00,65.278,3
6/14/2017 4:00,6/13/2017,6/14/2017 4:00,48.333,4
6/14/2017 5:00,6/14/2017,6/14/2017 5:00,48.333,5
6/14/2017 6:00,6/14/2017,6/14/2017 6:00,49.444,6
6/14/2017 7:00,6/14/2017,6/14/2017 7:00,35.278,7
6/14/2017 8:00,6/14/2017,6/14/2017 8:00,39.444,8
6/14/2017 9:00,6/14/2017,6/14/2017 9:00,49.444,9
6/14/2017 10:00,6/14/2017,6/14/2017 10:00,64.722,10
6/14/2017 11:00,6/14/2017,6/14/2017 11:00,53.333,11
6/14/2017 12:00,6/14/2017,6/14/2017 12:00,72.222,12
6/14/2017 13:00,6/14/2017,6/14/2017 13:00,75.556,13
6/14/2017 14:00,6/14/2017,6/14/2017 14:00,85.833,14
6/14/2017 15:00,6/14/2017,6/14/2017 15:00,73.056,15
6/14/2017 16:00,6/14/2017,6/14/2017 16:00,77.222,16
6/14/2017 17:00,6/14/2017,6/14/2017 17:00,70,17
6/14/2017 18:00,6/14/2017,6/14/2017 18:00,61.944,18
6/14/2017 19:00,6/14/2017,6/14/2017 19:00,56.944,19
6/14/2017 20:00,6/14/2017,6/14/2017 20:00,50.556,20
6/14/2017 21:00,6/14/2017,6/14/2017 21:00,54.444,21
6/14/2017 22:00,6/14/2017,6/14/2017 22:00,48.889,22
6/14/2017 23:00,6/14/2017,6/14/2017 23:00,39.444,23
6/15/2017 0:00,6/14/2017,6/15/2017 0:00,46.667,0
6/15/2017 1:00,6/14/2017,6/15/2017 1:00,53.056,1
6/15/2017 2:00,6/14/2017,6/15/2017 2:00,62.327,2
6/15/2017 3:00,6/14/2017,6/15/2017 3:00,61.944,3
6/15/2017 4:00,6/14/2017,6/15/2017 4:00,45.833,4
6/15/2017 5:00,6/15/2017,6/15/2017 5:00,45.833,5
6/15/2017 6:00,6/15/2017,6/15/2017 6:00,42.222,6
6/15/2017 7:00,6/15/2017,6/15/2017 7:00,32.778,7
6/15/2017 8:00,6/15/2017,6/15/2017 8:00,37.778,8
6/15/2017 9:00,6/15/2017,6/15/2017 9:00,45.833,9
6/15/2017 10:00,6/15/2017,6/15/2017 10:00,56.389,10
6/15/2017 11:00,6/15/2017,6/15/2017 11:00,55.556,11
6/15/2017 12:00,6/15/2017,6/15/2017 12:00,71.389,12
6/15/2017 13:00,6/15/2017,6/15/2017 13:00,74.722,13
6/15/2017 14:00,6/15/2017,6/15/2017 14:00,85.278,14
6/15/2017 15:00,6/15/2017,6/15/2017 15:00,69.722,15
6/15/2017 16:00,6/15/2017,6/15/2017 16:00,74.444,16
6/15/2017 17:00,6/15/2017,6/15/2017 17:00,67.5,17
6/15/2017 18:00,6/15/2017,6/15/2017 18:00,62.5,18
6/15/2017 19:00,6/15/2017,6/15/2017 19:00,58.056,19
6/15/2017 20:00,6/15/2017,6/15/2017 20:00,52.222,20
6/15/2017 21:00,6/15/2017,6/15/2017 21:00,53.056,21
6/15/2017 22:00,6/15/2017,6/15/2017 22:00,49.722,22
6/15/2017 23:00,6/15/2017,6/15/2017 23:00,40,23
6/16/2017 0:00,6/15/2017,6/16/2017 0:00,43.333,0
6/16/2017 1:00,6/15/2017,6/16/2017 1:00,46.667,1
6/16/2017 2:00,6/15/2017,6/16/2017 2:00,50.278,2
6/16/2017 3:00,6/15/2017,6/16/2017 3:00,55,3
6/16/2017 4:00,6/15/2017,6/16/2017 4:00,45,4
6/16/2017 5:00,6/16/2017,6/16/2017 5:00,45,5
6/16/2017 6:00,6/16/2017,6/16/2017 6:00,49.722,6
6/16/2017 7:00,6/16/2017,6/16/2017 7:00,33.611,7
6/16/2017 8:00,6/16/2017,6/16/2017 8:00,35,8
6/16/2017 9:00,6/16/2017,6/16/2017 9:00,47.091,9
6/16/2017 10:00,6/16/2017,6/16/2017 10:00,64.722,10
6/16/2017 11:00,6/16/2017,6/16/2017 11:00,48.611,11
6/16/2017 12:00,6/16/2017,6/16/2017 12:00,68.611,12
6/16/2017 13:00,6/16/2017,6/16/2017 13:00,74.722,13
6/16/2017 14:00,6/16/2017,6/16/2017 14:00,83.333,14
6/16/2017 15:00,6/16/2017,6/16/2017 15:00,69.167,15
6/16/2017 16:00,6/16/2017,6/16/2017 16:00,75.278,16
6/16/2017 17:00,6/16/2017,6/16/2017 17:00,66.111,17
6/16/2017 18:00,6/16/2017,6/16/2017 18:00,60,18
6/16/2017 19:00,6/16/2017,6/16/2017 19:00,55,19
6/16/2017 20:00,6/16/2017,6/16/2017 20:00,48.333,20
6/16/2017 21:00,6/16/2017,6/16/2017 21:00,58.333,21
6/16/2017 22:00,6/16/2017,6/16/2017 22:00,71.389,22
6/16/2017 23:00,6/16/2017,6/16/2017 23:00,61.111,23
6/17/2017 0:00,6/16/2017,6/17/2017 0:00,72.5,0
6/17/2017 1:00,6/16/2017,6/17/2017 1:00,71.389,1
6/17/2017 2:00,6/16/2017,6/17/2017 2:00,68.333,2
6/17/2017 3:00,6/16/2017,6/17/2017 3:00,68.611,3
6/17/2017 4:00,6/16/2017,6/17/2017 4:00,58.611,4
6/17/2017 5:00,6/16/2017,6/17/2017 4:00,58.611,5
6/17/2017 6:00,6/16/2017,6/17/2017 4:00,58.611,6
6/17/2017 7:00,6/16/2017,6/17/2017 4:00,58.611,7
6/17/2017 8:00,6/16/2017,6/17/2017 4:00,58.611,8
6/17/2017 9:00,6/16/2017,6/17/2017 4:00,58.611,9
6/17/2017 10:00,6/16/2017,6/17/2017 4:00,58.611,10
6/17/2017 11:00,6/16/2017,6/17/2017 4:00,58.611,11
6/17/2017 12:00,6/16/2017,6/17/2017 4:00,58.611,12
6/17/2017 13:00,6/16/2017,6/17/2017 4:00,58.611,13
6/17/2017 14:00,6/16/2017,6/17/2017 4:00,58.611,14
6/17/2017 15:00,6/16/2017,6/17/2017 4:00,58.611,15
6/17/2017 16:00,6/16/2017,6/17/2017 4:00,58.611,16
6/17/2017 17:00,6/16/2017,6/17/2017 4:00,58.611,17
6/17/2017 18:00,6/16/2017,6/17/2017 4:00,58.611,18
6/17/2017 19:00,6/16/2017,6/17/2017 4:00,58.611,19
6/17/2017 20:00,6/16/2017,6/17/2017 4:00,58.611,20
6/17/2017 21:00,6/16/2017,6/17/2017 4:00,58.611,21
6/17/2017 22:00,6/16/2017,6/17/2017 4:00,58.611,22
6/17/2017 23:00,6/16/2017,6/17/2017 4:00,58.611,23
6/18/2017 0:00,6/16/2017,6/17/2017 4:00,58.611,0
6/18/2017 1:00,6/16/2017,6/17/2017 4:00,58.611,1
6/18/2017 2:00,6/16/2017,6/17/2017 4:00,58.611,2
6/18/2017 3:00,6/16/2017,6/17/2017 4:00,58.611,3
6/18/2017 4:00,6/16/2017,6/17/2017 4:00,58.611,4
6/18/2017 5:00,6/18/2017,6/18/2017 5:00,58.611,5
6/18/2017 6:00,6/18/2017,6/18/2017 6:00,37.222,6
6/18/2017 7:00,6/18/2017,6/18/2017 7:00,31.111,7
6/18/2017 8:00,6/18/2017,6/18/2017 8:00,28.333,8
6/18/2017 9:00,6/18/2017,6/18/2017 9:00,29.722,9
6/18/2017 10:00,6/18/2017,6/18/2017 10:00,28.889,10
6/18/2017 11:00,6/18/2017,6/18/2017 11:00,28.611,11
6/18/2017 12:00,6/18/2017,6/18/2017 12:00,26.944,12
6/18/2017 13:00,6/18/2017,6/18/2017 13:00,26.944,13
6/18/2017 14:00,6/18/2017,6/18/2017 14:00,24.722,14
6/18/2017 15:00,6/18/2017,6/18/2017 15:00,24.722,15
6/18/2017 16:00,6/18/2017,6/18/2017 16:00,22.222,16
6/18/2017 17:00,6/18/2017,6/18/2017 17:00,21.111,17
6/18/2017 18:00,6/18/2017,6/18/2017 18:00,22.222,18
6/18/2017 19:00,6/18/2017,6/18/2017 19:00,18.889,19
